A!NET_NAME!REFDES!PIN_NUMBER!FUNC_LOGICAL_PATH!COMP_DEVICE_TYPE!FUNC_SCH_SIZE!FUNC_HAS_FIXED_SIZE!FUNC_DES!PIN_NET_SHORT!PIN_NO_SWAP_PIN!PIN_NO_PIN_ESCAPE!PIN_CDS_PINID!PIN_XNET_PINS!PIN_PIN_ESCAPE!PIN_PIN_SIGNAL_MODEL!PIN_NO_DRC!PIN_NO_SHAPE_CONNECT!
J!C:/GitHub_Orcad_Projects/Grid-TInv_TIDA-01606/TIDA-01606_PowerCard/Board/solutionstida01606_powercard_rev17.brd!Mon Feb 12 16:30:49 2024!-2454.000!-4774.484!22546.000!20225.516!0.001!mils!TIDA01606_POWERCARD_0!94.400000 mil!4!UP TO DATE!
S!ILA_P!U9!3!@tida01606_powercard_0.schematic1(sch_1):ins14485159@tida01606_powercard_0.\opa4340_8.normal\(chips)!OPA4340_8_SOIC14_OPA4340UA!!!F4!!!!!!!!!!
S!3.3V_U9!U9!4!@tida01606_powercard_0.schematic1(sch_1):ins14485159@tida01606_powercard_0.\opa4340_8.normal\(chips)!OPA4340_8_SOIC14_OPA4340UA!!!F4!!!!!!!!!!
S!3.3V_U9!U9!4!@tida01606_powercard_0.schematic1(sch_1):ins14485201@tida01606_powercard_0.\opa4340_8.normal\(chips)!OPA4340_8_SOIC14_OPA4340UA!!!F3!!!!!!!!!!
S!3.3V_U9!U9!4!@tida01606_powercard_0.schematic1(sch_1):ins14485243@tida01606_powercard_0.\opa4340_8.normal\(chips)!OPA4340_8_SOIC14_OPA4340UA!!!F2!!!!!!!!!!
S!3.3V_U9!U9!4!@tida01606_powercard_0.schematic1(sch_1):ins14485285@tida01606_powercard_0.\opa4340_8.normal\(chips)!OPA4340_8_SOIC14_OPA4340UA!!!F1!!!!!!!!!!
S!DC-!C128!2!@tida01606_powercard_0.schematic1(sch_1):ins13944891@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_BOXCAPACITOR10MM_0.068UF 630V TH!!!F449!!!!!!!!!!
S!PGND!C129!1!@tida01606_powercard_0.schematic1(sch_1):ins13944917@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_BOXCAPACITOR10MM_0.068UF 630V TH!!!F448!!!!!!!!!!
S!DC-!C129!2!@tida01606_powercard_0.schematic1(sch_1):ins13944917@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_BOXCAPACITOR10MM_0.068UF 630V TH!!!F448!!!!!!!!!!
S!GND!C123!1!@tida01606_powercard_0.schematic1(sch_1):ins14317094@discrete.\cap np.normal\(chips)!CAP NP_1210MODIFIED_4.7U 1210 100V!!!F447!!!!!!!!!!
S!+15V!C123!2!@tida01606_powercard_0.schematic1(sch_1):ins14317094@discrete.\cap np.normal\(chips)!CAP NP_1210MODIFIED_4.7U 1210 100V!!!F447!!!!!!!!!!
S!GND!C124!1!@tida01606_powercard_0.schematic1(sch_1):ins14317146@discrete.\cap np.normal\(chips)!CAP NP_SNPD0805_MODIFIED_0.047U 0805 100V!!!F446!!!!!!!!!!
S!+15V!C124!2!@tida01606_powercard_0.schematic1(sch_1):ins14317146@discrete.\cap np.normal\(chips)!CAP NP_SNPD0805_MODIFIED_0.047U 0805 100V!!!F446!!!!!!!!!!
S!+12V!C126!1!@tida01606_powercard_0.schematic1(sch_1):ins14321499@discrete.\cap.normal\(chips)!CAP_CAPAE830X1050N_ELE 33U 20V SMD!!!F445!!!!!!!!!!
S!GND!C126!2!@tida01606_powercard_0.schematic1(sch_1):ins14321499@discrete.\cap.normal\(chips)!CAP_CAPAE830X1050N_ELE 33U 20V SMD!!!F445!!!!!!!!!!
S!+12V!C48!1!@tida01606_powercard_0.schematic1(sch_1):ins14321473@discrete.\cap.normal\(chips)!CAP_CAPAE830X1050N_ELE 33U 20V SMD!!!F444!!!!!!!!!!
S!GND!C48!2!@tida01606_powercard_0.schematic1(sch_1):ins14321473@discrete.\cap.normal\(chips)!CAP_CAPAE830X1050N_ELE 33U 20V SMD!!!F444!!!!!!!!!!
S!PGND!C130!1!@tida01606_powercard_0.schematic1(sch_1):ins13943633@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_CAP400_2200PF 3KV 20%!!!F443!!!!!!!!!!
S!GND!C130!2!@tida01606_powercard_0.schematic1(sch_1):ins13943633@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_CAP400_2200PF 3KV 20%!!!F443!!!!!!!!!!
S!GND!C131!1!@tida01606_powercard_0.schematic1(sch_1):ins14634973@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F442!!!!!!!!!!
S!1.65V_U9!C131!2!@tida01606_powercard_0.schematic1(sch_1):ins14634973@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F442!!!!!!!!!!
S!GND!C132!1!@tida01606_powercard_0.schematic1(sch_1):ins14633959@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F441!!!!!!!!!!
S!N13961403!C132!2!@tida01606_powercard_0.schematic1(sch_1):ins14633959@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F441!!!!!!!!!!
S!3.3V_U18!C135!1!@tida01606_powercard_0.schematic1(sch_1):ins14612377@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F439!!!!!!!!!!
S!GND!C135!2!@tida01606_powercard_0.schematic1(sch_1):ins14612377@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F439!!!!!!!!!!
S!GND!C134!1!@tida01606_powercard_0.schematic1(sch_1):ins14613616@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F440!!!!!!!!!!
S!VMID_SEN_C!C134!2!@tida01606_powercard_0.schematic1(sch_1):ins14613616@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F440!!!!!!!!!!
S!N13951233!C14!1!@tida01606_powercard_0.schematic1(sch_1):ins13951151@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F438!!!!!!!!!!
S!GND!C14!2!@tida01606_powercard_0.schematic1(sch_1):ins13951151@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F438!!!!!!!!!!
S!5V_3!C18!1!@tida01606_powercard_0.schematic1(sch_1):ins13951323@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F437!!!!!!!!!!
S!VINV_C!C18!2!@tida01606_powercard_0.schematic1(sch_1):ins13951323@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F437!!!!!!!!!!
S!N13948212!C21!1!@tida01606_powercard_0.schematic1(sch_1):ins13948106@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F436!!!!!!!!!!
S!GND!C21!2!@tida01606_powercard_0.schematic1(sch_1):ins13948106@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F436!!!!!!!!!!
S!N13952073!C23!1!@tida01606_powercard_0.schematic1(sch_1):ins13952039@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F435!!!!!!!!!!
S!GND!C23!2!@tida01606_powercard_0.schematic1(sch_1):ins13952039@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F435!!!!!!!!!!
S!N13956128!C25!1!@tida01606_powercard_0.schematic1(sch_1):ins13956106@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F434!!!!!!!!!!
S!GND!C25!2!@tida01606_powercard_0.schematic1(sch_1):ins13956106@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F434!!!!!!!!!!
S!5V_1!C28!1!@tida01606_powercard_0.schematic1(sch_1):ins13948508@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F433!!!!!!!!!!
S!VINV_A!C28!2!@tida01606_powercard_0.schematic1(sch_1):ins13948508@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F433!!!!!!!!!!
S!N13950283!C29!1!@tida01606_powercard_0.schematic1(sch_1):ins13950201@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F432!!!!!!!!!!
S!GND!C29!2!@tida01606_powercard_0.schematic1(sch_1):ins13950201@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F432!!!!!!!!!!
S!N13957373!C32!1!@tida01606_powercard_0.schematic1(sch_1):ins13957351@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F431!!!!!!!!!!
S!GND!C32!2!@tida01606_powercard_0.schematic1(sch_1):ins13957351@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F431!!!!!!!!!!
S!GND!C36!1!@tida01606_powercard_0.schematic1(sch_1):ins13953828@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F430!!!!!!!!!!
S!3.3V_U9!C36!2!@tida01606_powercard_0.schematic1(sch_1):ins13953828@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F430!!!!!!!!!!
S!GND!C39!1!@tida01606_powercard_0.schematic1(sch_1):ins13976599@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F429!!!!!!!!!!
S!TEMP_A!C39!2!@tida01606_powercard_0.schematic1(sch_1):ins13976599@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F429!!!!!!!!!!
S!GND!C40!1!@tida01606_powercard_0.schematic1(sch_1):ins13955986@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F428!!!!!!!!!!
S!ILB_FDBK!C40!2!@tida01606_powercard_0.schematic1(sch_1):ins13955986@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F428!!!!!!!!!!
S!GND!C41!1!@tida01606_powercard_0.schematic1(sch_1):ins13954580@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F427!!!!!!!!!!
S!ILA_FDBK!C41!2!@tida01606_powercard_0.schematic1(sch_1):ins13954580@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F427!!!!!!!!!!
S!GND!C42!1!@tida01606_powercard_0.schematic1(sch_1):ins13977391@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F426!!!!!!!!!!
S!TEMP_B!C42!2!@tida01606_powercard_0.schematic1(sch_1):ins13977391@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F426!!!!!!!!!!
S!GND!C45!1!@tida01606_powercard_0.schematic1(sch_1):ins13957231@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F425!!!!!!!!!!
S!ILC_FDBK!C45!2!@tida01606_powercard_0.schematic1(sch_1):ins13957231@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F425!!!!!!!!!!
S!GND!C46!1!@tida01606_powercard_0.schematic1(sch_1):ins14330291@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F424!!!!!!!!!!
S!N14328370!C46!2!@tida01606_powercard_0.schematic1(sch_1):ins14330291@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F424!!!!!!!!!!
S!GND!C47!1!@tida01606_powercard_0.schematic1(sch_1):ins13971943@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F423!!!!!!!!!!
S!3.3V_U18!C47!2!@tida01606_powercard_0.schematic1(sch_1):ins13971943@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F423!!!!!!!!!!
S!GND!C50!1!@tida01606_powercard_0.schematic1(sch_1):ins13977901@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F422!!!!!!!!!!
S!TEMP_C!C50!2!@tida01606_powercard_0.schematic1(sch_1):ins13977901@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F422!!!!!!!!!!
S!GND!C51!1!@tida01606_powercard_0.schematic1(sch_1):ins13972029@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F421!!!!!!!!!!
S!VG_SEN_A!C51!2!@tida01606_powercard_0.schematic1(sch_1):ins13972029@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F421!!!!!!!!!!
S!GND!C52!1!@tida01606_powercard_0.schematic1(sch_1):ins13978437@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F420!!!!!!!!!!
S!TEMP_AMB!C52!2!@tida01606_powercard_0.schematic1(sch_1):ins13978437@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F420!!!!!!!!!!
S!GND!C53!1!@tida01606_powercard_0.schematic1(sch_1):ins13979549@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F419!!!!!!!!!!
S!3.3V!C53!2!@tida01606_powercard_0.schematic1(sch_1):ins13979549@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F419!!!!!!!!!!
S!GND!C54!1!@tida01606_powercard_0.schematic1(sch_1):ins13972489@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F418!!!!!!!!!!
S!VG_SEN_B!C54!2!@tida01606_powercard_0.schematic1(sch_1):ins13972489@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F418!!!!!!!!!!
S!GND!C55!1!@tida01606_powercard_0.schematic1(sch_1):ins13971273@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F417!!!!!!!!!!
S!VG_SEN_C!C55!2!@tida01606_powercard_0.schematic1(sch_1):ins13971273@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F417!!!!!!!!!!
S!GND!C57!1!@tida01606_powercard_0.schematic1(sch_1):ins13962938@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F416!!!!!!!!!!
S!3.3V_U19!C57!2!@tida01606_powercard_0.schematic1(sch_1):ins13962938@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F416!!!!!!!!!!
S!GND!C59!1!@tida01606_powercard_0.schematic1(sch_1):ins13963030@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F415!!!!!!!!!!
S!VINV_SEN_A!C59!2!@tida01606_powercard_0.schematic1(sch_1):ins13963030@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F415!!!!!!!!!!
S!GND!C60!1!@tida01606_powercard_0.schematic1(sch_1):ins13966475@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F414!!!!!!!!!!
S!VINV_SEN_B!C60!2!@tida01606_powercard_0.schematic1(sch_1):ins13966475@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F414!!!!!!!!!!
S!GND!C63!1!@tida01606_powercard_0.schematic1(sch_1):ins13967467@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F413!!!!!!!!!!
S!VINV_SEN_C!C63!2!@tida01606_powercard_0.schematic1(sch_1):ins13967467@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F413!!!!!!!!!!
S!GND!C69!1!@tida01606_powercard_0.schematic1(sch_1):ins13968878@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F412!!!!!!!!!!
S!N13968894!C69!2!@tida01606_powercard_0.schematic1(sch_1):ins13968878@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F412!!!!!!!!!!
S!GND!C70!1!@tida01606_powercard_0.schematic1(sch_1):ins13968632@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F411!!!!!!!!!!
S!1.65V_U19!C70!2!@tida01606_powercard_0.schematic1(sch_1):ins13968632@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F411!!!!!!!!!!
S!GND!C71!1!@tida01606_powercard_0.schematic1(sch_1):ins14612573@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F410!!!!!!!!!!
S!N14612495!C71!2!@tida01606_powercard_0.schematic1(sch_1):ins14612573@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F410!!!!!!!!!!
S!GND!C72!1!@tida01606_powercard_0.schematic1(sch_1):ins14612537@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F409!!!!!!!!!!
S!1.65V_U18!C72!2!@tida01606_powercard_0.schematic1(sch_1):ins14612537@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F409!!!!!!!!!!
S!3.3V!C90!1!@tida01606_powercard_0.schematic1(sch_1):ins13976893@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F408!!!!!!!!!!
S!GND!C90!2!@tida01606_powercard_0.schematic1(sch_1):ins13976893@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F408!!!!!!!!!!
S!3.3V!C91!1!@tida01606_powercard_0.schematic1(sch_1):ins13977543@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F407!!!!!!!!!!
S!GND!C91!2!@tida01606_powercard_0.schematic1(sch_1):ins13977543@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F407!!!!!!!!!!
S!3.3V!C92!1!@tida01606_powercard_0.schematic1(sch_1):ins13978053@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F406!!!!!!!!!!
S!GND!C92!2!@tida01606_powercard_0.schematic1(sch_1):ins13978053@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603 25V!!!F406!!!!!!!!!!
S!N13951233!C15!1!@tida01606_powercard_0.schematic1(sch_1):ins13951171@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_SNPD0805_MODIFIED_2.2UF 0805 10V!!!F405!!!!!!!!!!
S!GND!C15!2!@tida01606_powercard_0.schematic1(sch_1):ins13951171@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_SNPD0805_MODIFIED_2.2UF 0805 10V!!!F405!!!!!!!!!!
S!N13948212!C20!1!@tida01606_powercard_0.schematic1(sch_1):ins13948080@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_SNPD0805_MODIFIED_2.2UF 0805 10V!!!F404!!!!!!!!!!
S!GND!C20!2!@tida01606_powercard_0.schematic1(sch_1):ins13948080@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_SNPD0805_MODIFIED_2.2UF 0805 10V!!!F404!!!!!!!!!!
S!N13950283!C30!1!@tida01606_powercard_0.schematic1(sch_1):ins13950221@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_SNPD0805_MODIFIED_2.2UF 0805 10V!!!F403!!!!!!!!!!
S!GND!C30!2!@tida01606_powercard_0.schematic1(sch_1):ins13950221@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_SNPD0805_MODIFIED_2.2UF 0805 10V!!!F403!!!!!!!!!!
S!N13952073!C22!1!@tida01606_powercard_0.schematic1(sch_1):ins13952023@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_SNPD1206_MODIFIED_10UF 1206 25V!!!F401!!!!!!!!!!
S!GND!C22!2!@tida01606_powercard_0.schematic1(sch_1):ins13952023@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_SNPD1206_MODIFIED_10UF 1206 25V!!!F401!!!!!!!!!!
S!N13956128!C24!1!@tida01606_powercard_0.schematic1(sch_1):ins13956082@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_SNPD1206_MODIFIED_10UF 1206 25V!!!F400!!!!!!!!!!
S!GND!C24!2!@tida01606_powercard_0.schematic1(sch_1):ins13956082@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_SNPD1206_MODIFIED_10UF 1206 25V!!!F400!!!!!!!!!!
S!N13957373!C31!1!@tida01606_powercard_0.schematic1(sch_1):ins13957327@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_SNPD1206_MODIFIED_10UF 1206 25V!!!F399!!!!!!!!!!
S!GND!C31!2!@tida01606_powercard_0.schematic1(sch_1):ins13957327@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_SNPD1206_MODIFIED_10UF 1206 25V!!!F399!!!!!!!!!!
S!5V_2!C35!1!@tida01606_powercard_0.schematic1(sch_1):ins13950373@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603  25V!!!F398!!!!!!!!!!
S!VINV_B!C35!2!@tida01606_powercard_0.schematic1(sch_1):ins13950373@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_0.1UF 0603  25V!!!F398!!!!!!!!!!
S!GND!C37!1!@tida01606_powercard_0.schematic1(sch_1):ins13953802@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_1UF 0603 25V!!!F397!!!!!!!!!!
S!3.3V_U9!C37!2!@tida01606_powercard_0.schematic1(sch_1):ins13953802@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_1UF 0603 25V!!!F397!!!!!!!!!!
S!GND!C56!1!@tida01606_powercard_0.schematic1(sch_1):ins13971923@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_1UF 0603 25V!!!F396!!!!!!!!!!
S!3.3V_U18!C56!2!@tida01606_powercard_0.schematic1(sch_1):ins13971923@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_1UF 0603 25V!!!F396!!!!!!!!!!
S!GND!C58!1!@tida01606_powercard_0.schematic1(sch_1):ins13962922@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_1UF 0603 25V!!!F395!!!!!!!!!!
S!3.3V_U19!C58!2!@tida01606_powercard_0.schematic1(sch_1):ins13962922@discrete.\capacitor non-pol.normal\(chips)!CAPACITOR NON-POL_RES0603_1UF 0603 25V!!!F395!!!!!!!!!!
S!GND!C38!1!@tida01606_powercard_0.schematic1(sch_1):ins14317120@discrete.\cap np.normal\(chips)!CAP NP_SNPD0805_MODIFIED_2.2U 0805 10V!!!F394!!!!!!!!!!
S!N14319882!C38!2!@tida01606_powercard_0.schematic1(sch_1):ins14317120@discrete.\cap np.normal\(chips)!CAP NP_SNPD0805_MODIFIED_2.2U 0805 10V!!!F394!!!!!!!!!!
S!DC+!C4!1!@tida01606_powercard_0.schematic1(sch_1):ins13707775@newbldc_board.\capacitor pol_0.normal\(chips)!CAPACITOR POL_0_CAP_B45_NCH_ELE 120UF 600V TH!!!F393!!!!!!!!!!
S!PGND!C4!2!@tida01606_powercard_0.schematic1(sch_1):ins13707775@newbldc_board.\capacitor pol_0.normal\(chips)!CAPACITOR POL_0_CAP_B45_NCH_ELE 120UF 600V TH!!!F393!!!!!!!!!!
S!DC+!C5!1!@tida01606_powercard_0.schematic1(sch_1):ins13707749@newbldc_board.\capacitor pol_0.normal\(chips)!CAPACITOR POL_0_CAP_B45_NCH_ELE 120UF 600V TH!!!F392!!!!!!!!!!
S!PGND!C5!2!@tida01606_powercard_0.schematic1(sch_1):ins13707749@newbldc_board.\capacitor pol_0.normal\(chips)!CAPACITOR POL_0_CAP_B45_NCH_ELE 120UF 600V TH!!!F392!!!!!!!!!!
S!PGND!C6!1!@tida01606_powercard_0.schematic1(sch_1):ins13708883@newbldc_board.\capacitor pol_0.normal\(chips)!CAPACITOR POL_0_CAP_B45_NCH_ELE 120UF 600V TH!!!F391!!!!!!!!!!
S!DC-!C6!2!@tida01606_powercard_0.schematic1(sch_1):ins13708883@newbldc_board.\capacitor pol_0.normal\(chips)!CAPACITOR POL_0_CAP_B45_NCH_ELE 120UF 600V TH!!!F391!!!!!!!!!!
S!PGND!C7!1!@tida01606_powercard_0.schematic1(sch_1):ins13708899@newbldc_board.\capacitor pol_0.normal\(chips)!CAPACITOR POL_0_CAP_B45_NCH_ELE 120UF 600V TH!!!F390!!!!!!!!!!
S!DC-!C7!2!@tida01606_powercard_0.schematic1(sch_1):ins13708899@newbldc_board.\capacitor pol_0.normal\(chips)!CAPACITOR POL_0_CAP_B45_NCH_ELE 120UF 600V TH!!!F390!!!!!!!!!!
S!DC+!C73!1!@tida01606_powercard_0.schematic1(sch_1):ins13707677@newbldc_board.\capacitor pol_0.normal\(chips)!CAPACITOR POL_0_CAP_B45_NCH_ELE 120UF 600V TH!!!F389!!!!!!!!!!
S!PGND!C73!2!@tida01606_powercard_0.schematic1(sch_1):ins13707677@newbldc_board.\capacitor pol_0.normal\(chips)!CAPACITOR POL_0_CAP_B45_NCH_ELE 120UF 600V TH!!!F389!!!!!!!!!!
S!DC+!C74!1!@tida01606_powercard_0.schematic1(sch_1):ins13707723@newbldc_board.\capacitor pol_0.normal\(chips)!CAPACITOR POL_0_CAP_B45_NCH_ELE 120UF 600V TH!!!F388!!!!!!!!!!
S!PGND!C74!2!@tida01606_powercard_0.schematic1(sch_1):ins13707723@newbldc_board.\capacitor pol_0.normal\(chips)!CAPACITOR POL_0_CAP_B45_NCH_ELE 120UF 600V TH!!!F388!!!!!!!!!!
